level,cycle,chamber,hz,D,label,est,lo,hi,p_dem,actual,dem_won,scored
race,2022,House,18,36,OH-14,-24.88,-35.64,-14.11,1e-4,-23.48,0,1
race,2022,House,18,36,OH-15,-15.87,-26.57,-5.17,0.0074,-13.92,0,1
race,2022,House,18,36,OH-2,-49.49,-59.6,-39.38,1e-4,-49.01,0,1
race,2022,House,18,36,OH-3,38.2,26.99,49.41,0.9999,40.91,1,1
race,2022,House,18,36,OH-4,-41.6,-51.98,-31.22,1e-4,-38.39,0,1
race,2022,House,18,36,OH-5,-35.08,-45.59,-24.57,1e-4,-33.82,0,1
race,2022,House,18,36,OH-6,-34.74,-45.15,-24.32,1e-4,-35.45,0,1
race,2022,House,18,36,OH-7,-17.49,-28,-6.97,0.0031,-10.71,0,1
race,2022,House,18,36,OH-8,-29.31,-40.02,-18.61,1e-4,-29.28,0,1
race,2022,House,18,36,OH-9,-1.15,-10.66,8.35,0.4209,13.27,1,1
race,2022,House,18,36,OK-1,-29.2,-39.25,-19.15,1e-4,-27.63,0,1
race,2022,House,18,36,OK-2,-55.05,-65.02,-45.08,1e-4,-51.18,0,1
race,2022,House,18,36,OK-3,-47.9,-58.06,-37.73,1e-4,-49.08,0,1
race,2022,House,18,36,OK-4,-37.94,-47.96,-27.92,1e-4,-33.5,0,1
race,2022,House,18,36,OK-5,-24.07,-34.2,-13.93,1e-4,-22.4,0,1
race,2022,House,18,36,OR-1,35.61,25.06,46.16,0.9999,36.04,1,1
race,2022,House,18,36,OR-2,-31.95,-42.4,-21.49,1e-4,-35.19,0,1
race,2022,House,18,36,OR-3,44.1,33.81,54.4,0.9999,45.34,1,1
race,2022,House,18,36,OR-4,7.04,-2.02,16.1,0.8994,7.98,1,1
race,2022,House,18,36,OR-5,1.52,-7.07,10.11,0.6146,-2.08,0,1
race,2022,House,18,36,OR-6,4.84,-3.86,13.55,0.82,2.51,1,1
race,2022,House,18,36,PA-1,-7.02,-15.81,1.77,0.0944,-9.73,0,1
race,2022,House,18,36,PA-10,-11.08,-20.56,-1.59,0.0274,-7.67,0,1
race,2022,House,18,36,PA-11,-28.05,-38.52,-17.58,1e-4,-23.09,0,1
race,2022,House,18,36,PA-12,15.41,4.99,25.83,0.9925,12.39,1,1
race,2022,House,18,36,PA-15,-41.99,-52.15,-31.84,1e-4,-39.88,0,1
race,2022,House,18,36,PA-16,-26.79,-37.28,-16.29,1e-4,-18.72,0,1
race,2022,House,18,36,PA-17,0.7,-8,9.39,0.5525,6.78,1,1
race,2022,House,18,36,PA-2,37.86,26.56,49.16,0.9999,51.3,1,1
race,2022,House,18,36,PA-4,15.68,5.08,26.27,0.9925,22.58,1,1
race,2022,House,18,36,PA-5,27.33,17.08,37.59,0.9999,30.16,1,1
race,2022,House,18,36,PA-6,12.13,1.58,22.68,0.9707,16.63,1,1
race,2022,House,18,36,PA-7,-3.24,-12.9,6.43,0.2909,1.97,1,1
race,2022,House,18,36,PA-8,-4.16,-13.03,4.7,0.2198,2.45,1,1
race,2022,House,18,36,PA-9,-41.02,-51.39,-30.64,1e-4,-38.62,0,1
race,2022,House,18,36,RI-1,26.94,16.83,37.04,0.9999,28.31,1,1
race,2022,House,18,36,RI-2,3.8,-5.09,12.69,0.7589,3.82,1,1
race,2022,House,18,36,SC-1,-16.15,-26.61,-5.69,0.0055,-14.08,0,1
race,2022,House,18,36,SC-2,-19.85,-29.96,-9.74,6e-4,-20.19,0,1
race,2022,House,18,36,SC-5,-26.62,-37.16,-16.08,1e-4,-30.01,0,1
race,2022,House,18,36,SC-6,29.23,17.7,40.76,0.9999,24.21,1,1
race,2022,House,18,36,SC-7,-24.51,-34.86,-14.16,1e-4,-29.75,0,1
race,2022,House,18,36,TN-1,-55.83,-65.74,-45.92,1e-4,-59.79,0,1
race,2022,House,18,36,TN-2,-35.89,-46.38,-25.39,1e-4,-35.82,0,1
race,2022,House,18,36,TN-3,-37.38,-47.61,-27.15,1e-4,-38.74,0,1
race,2022,House,18,36,TN-4,-40.6,-50.84,-30.36,1e-4,-46.55,0,1
race,2022,House,18,36,TN-5,-13.63,-23.04,-4.22,0.0086,-13.77,0,1
race,2022,House,18,36,TN-6,-35.24,-45.83,-24.66,1e-4,-32.66,0,1
race,2022,House,18,36,TN-7,-23.28,-33.83,-12.73,1e-4,-22.24,0,1
race,2022,House,18,36,TN-8,-42.72,-53.02,-32.42,1e-4,-50.56,0,1
race,2022,House,18,36,TN-9,42.29,31.06,53.52,0.9999,45.51,1,1
race,2022,House,18,36,TX-1,-48,-58.14,-37.85,1e-4,-56.16,0,1
race,2022,House,18,36,TX-10,-26.12,-36.62,-15.61,1e-4,-29.72,0,1
race,2022,House,18,36,TX-12,-27.33,-37.43,-17.23,1e-4,-28.54,0,1
race,2022,House,18,36,TX-13,-49.08,-59.15,-39.01,1e-4,-50.71,0,1
race,2022,House,18,36,TX-14,-34.25,-44.41,-24.09,1e-4,-40.32,0,1
race,2022,House,18,36,TX-15,-6.64,-17.76,4.48,0.1631,-8.64,0,1
race,2022,House,18,36,TX-16,30.46,18.75,42.16,0.9999,26.93,1,1
race,2022,House,18,36,TX-17,-29.04,-39.47,-18.62,1e-4,-32.97,0,1
race,2022,House,18,36,TX-18,43.64,32.11,55.17,0.9999,45.94,1,1
race,2022,House,18,36,TX-2,-30.9,-41.1,-20.71,1e-4,-31.83,0,1
race,2022,House,18,36,TX-20,29.48,17.48,41.49,0.9999,36.85,1,1
race,2022,House,18,36,TX-21,-27.44,-37.89,-17,1e-4,-25.68,0,1
race,2022,House,18,36,TX-22,-23.51,-33.77,-13.24,1e-4,-27.31,0,1
race,2022,House,18,36,TX-23,-17.32,-28.99,-5.65,0.0073,-18.07,0,1
race,2022,House,18,36,TX-24,-21.12,-31.48,-10.77,4e-4,-19.5,0,1
race,2022,House,18,36,TX-27,-30.31,-42.04,-18.59,1e-4,-28.89,0,1
race,2022,House,18,36,TX-28,4.31,-7.36,15.98,0.7284,13.3,1,1
race,2022,House,18,36,TX-29,32.49,20.63,44.35,0.9999,42.81,1,1
race,2022,House,18,36,TX-3,-22.56,-32.94,-12.17,2e-4,-24.25,0,1
race,2022,House,18,36,TX-30,50.36,38.98,61.73,0.9999,54.95,1,1
race,2022,House,18,36,TX-32,29.21,18.63,39.79,0.9999,30.71,1,1
race,2022,House,18,36,TX-33,44.24,32.63,55.84,0.9999,47.52,1,1
race,2022,House,18,36,TX-34,8.88,-1.42,19.19,0.9219,8.77,1,1
race,2022,House,18,36,TX-35,38.65,26.88,50.42,0.9999,45.15,1,1
race,2022,House,18,36,TX-36,-37.19,-47.31,-27.07,1e-4,-38.92,0,1
race,2022,House,18,36,TX-37,48.2,37.89,58.5,0.9999,57.09,1,1
race,2022,House,18,36,TX-38,-25.54,-36.05,-15.02,1e-4,-27.86,0,1
race,2022,House,18,36,TX-4,-32.58,-42.99,-22.17,1e-4,-36.65,0,1
race,2022,House,18,36,TX-5,-29.37,-39.54,-19.2,1e-4,-30.68,0,1
race,2022,House,18,36,TX-7,26.51,15.71,37.3,0.9999,27.59,1,1
race,2022,House,18,36,TX-8,-32.53,-42.61,-22.44,1e-4,-38.05,0,1
race,2022,House,18,36,TX-9,47.58,36.14,59.01,0.9999,53.35,1,1
race,2022,House,18,36,UT-1,-28.68,-38.31,-19.06,1e-4,-33.95,0,1
race,2022,House,18,36,UT-2,-25.08,-34.55,-15.61,1e-4,-27.42,0,1
race,2022,House,18,36,UT-3,-29.66,-39.29,-20.03,1e-4,-37.12,0,1
race,2022,House,18,36,UT-4,-31.87,-41.31,-22.43,1e-4,-30.73,0,1
race,2022,House,18,36,VA-1,-16.96,-27.16,-6.76,0.0031,-13.15,0,1
race,2022,House,18,36,VA-10,12.54,2.15,22.93,0.9764,6.51,1,1
race,2022,House,18,36,VA-11,36.42,26.21,46.63,0.9999,33.78,1,1
race,2022,House,18,36,VA-2,0.19,-9.35,9.73,0.513,-3.41,0,1
race,2022,House,18,36,VA-3,34.05,22.73,45.37,0.9999,34.72,1,1
race,2022,House,18,36,VA-4,30.56,20.2,40.92,0.9999,30.07,1,1
race,2022,House,18,36,VA-5,-16.25,-26.87,-5.63,0.0059,-15.36,0,1
race,2022,House,18,36,VA-6,-29.2,-39.74,-18.67,1e-4,-29,0,1
race,2022,House,18,36,VA-7,3.13,-6.68,12.94,0.7003,4.66,1,1
race,2022,House,18,36,VA-8,50.29,40.25,60.32,0.9999,49.62,1,1
race,2022,House,18,36,VA-9,-44.87,-55.04,-34.7,1e-4,-46.8,0,1
race,2022,House,18,36,VT-1,31.23,20.69,41.76,0.9999,38.49,1,1
race,2022,House,18,36,WA-1,27.03,16.57,37.49,0.9999,27.12,1,1
race,2022,House,18,36,WA-10,15.51,5.02,25.99,0.9925,14.13,1,1
race,2022,House,18,36,WA-2,21,10.27,31.73,0.9994,20.35,1,1
race,2022,House,18,36,WA-3,-8.47,-17.14,0.21,0.0543,0.83,1,1
race,2022,House,18,36,WA-4,-25.38,-37.07,-13.68,2e-4,-36.1,0,1
race,2022,House,18,36,WA-5,-20.84,-31.26,-10.43,5e-4,-19.31,0,1
race,2022,House,18,36,WA-6,16.56,6.22,26.9,0.9958,20.13,1,1
race,2022,House,18,36,WA-7,69.16,59.76,78.56,0.9999,71.49,1,1
race,2022,House,18,36,WA-8,2.41,-7.38,12.2,0.6575,6.87,1,1
race,2022,House,18,36,WA-9,41.66,31.52,51.79,0.9999,43.49,1,1
race,2022,House,18,36,WI-1,-13.76,-23.89,-3.62,0.0128,-8.98,0,1
race,2022,House,18,36,WI-2,37.53,27.21,47.85,0.9999,45.02,1,1
race,2022,House,18,36,WI-3,-9.38,-18.42,-0.35,0.0438,-3.7,0,1
race,2022,House,18,36,WI-4,46.93,35.94,57.92,0.9999,53.8,1,1
race,2022,House,18,36,WI-5,-29.85,-40.37,-19.33,1e-4,-28.85,0,1
race,2022,House,18,36,WI-7,-27.48,-37.97,-16.99,1e-4,-23.76,0,1
race,2022,House,18,36,WV-1,-41.56,-51.88,-31.23,1e-4,-39.68,0,1
race,2022,House,18,36,WV-2,-38.83,-49.18,-28.48,1e-4,-31.14,0,1
race,2022,House,18,36,WY-1,-47.16,-57.33,-36.98,1e-4,-47.34,0,1
race,2022,House,19,29,AK-1,-9.06,-17.59,-0.53,0.0403,2.41,1,1
race,2022,House,19,29,AL-2,-34.71,-44.94,-24.49,1e-4,-40.64,0,1
race,2022,House,19,29,AL-3,-38.85,-49.14,-28.56,1e-4,-47.83,0,1
race,2022,House,19,29,AL-4,-63.21,-72.74,-53.68,1e-4,-72.1,0,1
race,2022,House,19,29,AL-5,-33.04,-43.34,-22.74,1e-4,-38.84,0,1
race,2022,House,19,29,AL-7,28.75,17.49,40,0.9999,29.28,1,1
race,2022,House,19,29,AR-1,-44.08,-54.07,-34.1,1e-4,-47.6,0,1
race,2022,House,19,29,AR-2,-21.96,-32,-11.93,2e-4,-26.01,0,1
race,2022,House,19,29,AR-3,-31.03,-40.88,-21.18,1e-4,-31.89,0,1
race,2022,House,19,29,AR-4,-39.25,-49.37,-29.14,1e-4,-46.11,0,1
race,2022,House,19,29,AZ-1,-3.8,-13.57,5.96,0.2609,-0.88,0,1
race,2022,House,19,29,AZ-2,-7.98,-17.27,1.32,0.079,-7.74,0,1
race,2022,House,19,29,AZ-3,46.27,34.96,57.58,0.9999,53.96,1,1
race,2022,House,19,29,AZ-4,7.05,-2.75,16.85,0.8816,12.21,1,1
race,2022,House,19,29,AZ-5,-24.64,-34.81,-14.47,1e-4,-20.55,0,1
race,2022,House,19,29,AZ-6,-3.96,-13.47,5.55,0.2466,-1.5,0,1
race,2022,House,19,29,AZ-7,29.25,17.66,40.83,0.9999,29.09,1,1
race,2022,House,19,29,CA-1,-25.25,-35.41,-15.09,1e-4,-24.15,0,1
race,2022,House,19,29,CA-11,69.5,60.36,78.63,0.9999,67.9,1,1
race,2022,House,19,29,CA-12,75.43,66.59,84.28,0.9999,80.95,1,1
race,2022,House,19,29,CA-13,5.32,-3.3,13.93,0.845,-0.42,0,1
race,2022,House,19,29,CA-14,40.72,30.73,50.7,0.9999,38.68,1,1
race,2022,House,19,29,CA-17,42.42,32.35,52.48,0.9999,41.86,1,1
race,2022,House,19,29,CA-18,39.95,30.04,49.86,0.9999,31.71,1,1
race,2022,House,19,29,CA-19,36.27,26.06,46.49,0.9999,37.3,1,1
race,2022,House,19,29,CA-2,45.6,35.53,55.68,0.9999,48.81,1,1
race,2022,House,19,29,CA-20,-32.74,-44.2,-21.29,1e-4,-34.49,0,1
race,2022,House,19,29,CA-21,14.03,2.93,25.12,0.9812,8.36,1,1
race,2022,House,19,29,CA-22,6.22,-4,16.45,0.8416,-3.05,0,1
race,2022,House,19,29,CA-23,-17.97,-29.64,-6.3,0.0057,-22.05,0,1
race,2022,House,19,29,CA-24,24.27,13.93,34.62,0.9999,21.13,1,1
race,2022,House,19,29,CA-25,13.72,3.42,24.03,0.9858,14.76,1,1
race,2022,House,19,29,CA-26,12.69,3.14,22.24,0.9856,9.06,1,1
race,2022,House,19,29,CA-27,4.45,-4.12,13.01,0.8035,-6.48,0,1
race,2022,House,19,29,CA-28,31.58,21.25,41.9,0.9999,32.47,1,1
race,2022,House,19,29,CA-3,-8.58,-18.23,1.06,0.0715,-7.3,0,1
race,2022,House,19,29,CA-31,27.47,15.75,39.2,0.9999,19.08,1,1
race,2022,House,19,29,CA-32,37.76,26.06,49.46,0.9999,38.34,1,1
race,2022,House,19,29,CA-33,22.78,12.61,32.95,0.9999,15.42,1,1
race,2022,House,19,29,CA-35,25.07,13.35,36.79,0.9998,14.73,1,1
race,2022,House,19,29,CA-36,38.33,26.87,49.8,0.9999,39.5,1,1
race,2022,House,19,29,CA-38,27.04,15.53,38.55,0.9999,16.18,1,1
race,2022,House,19,29,CA-39,23.73,13.34,34.12,0.9999,15.35,1,1
race,2022,House,19,29,CA-4,34.51,24.17,44.84,0.9999,35.6,1,1
race,2022,House,19,29,CA-40,-8.8,-19.72,2.12,0.0924,-13.67,0,1
race,2022,House,19,29,CA-41,-8.08,-18.16,1.99,0.0935,-4.69,0,1
race,2022,House,19,29,CA-42,41.23,31.11,51.36,0.9999,36.74,1,1
race,2022,House,19,29,CA-43,58.44,47.21,69.66,0.9999,54.66,1,1
race,2022,House,19,29,CA-44,43.73,32.31,55.16,0.9999,44.41,1,1
race,2022,House,19,29,CA-45,-0.57,-11.01,9.87,0.464,-4.83,0,1
race,2022,House,19,29,CA-46,27.51,15.93,39.09,0.9999,23.58,1,1
race,2022,House,19,29,CA-47,4.58,-5.77,14.93,0.7668,3.43,1,1
race,2022,House,19,29,CA-48,-21.18,-31.37,-10.99,3e-4,-20.72,0,1
race,2022,House,19,29,CA-49,5.23,-5.06,15.52,0.7984,5.26,1,1
race,2022,House,19,29,CA-5,-21.44,-31.72,-11.16,3e-4,-22.62,0,1
race,2022,House,19,29,CA-50,29.89,19.43,40.35,0.9999,25.68,1,1
race,2022,House,19,29,CA-51,24.06,12.37,35.74,0.9996,23.73,1,1
race,2022,House,19,29,CA-52,33.73,23.32,44.15,0.9999,33.34,1,1
race,2022,House,19,29,CA-6,15.5,5.25,25.74,0.9936,11.89,1,1
race,2022,House,19,29,CA-7,34.84,24.8,44.88,0.9999,36.52,1,1
race,2022,House,19,29,CA-8,49.43,38.15,60.71,0.9999,51.46,1,1
race,2022,House,19,29,CA-9,6.81,-4.28,17.89,0.8437,9.63,1,1
race,2022,House,19,29,CO-1,55.51,45.73,65.28,0.9999,64.17,1,1
race,2022,House,19,29,CO-2,36.06,25.85,46.27,0.9999,42.83,1,1
race,2022,House,19,29,CO-3,-11.23,-19.93,-2.54,0.0167,-0.17,0,1
race,2022,House,19,29,CO-4,-27.31,-37.5,-17.12,1e-4,-25,0,1
race,2022,House,19,29,CO-5,-20.12,-30.15,-10.08,5e-4,-16.28,0,1
race,2022,House,19,29,CO-6,21.13,10.75,31.52,0.9996,23.64,1,1
race,2022,House,19,29,CO-7,7.77,-0.77,16.31,0.9328,15.32,1,1
race,2022,House,19,29,CO-8,-1.66,-10.15,6.83,0.3736,0.72,1,1
race,2022,House,19,29,CT-1,25.8,15.84,35.76,0.9999,24.08,1,1
race,2022,House,19,29,CT-2,11.02,0.49,21.55,0.9574,18.34,1,1
race,2022,House,19,29,CT-3,19.52,9.18,29.87,0.999,16.57,1,1
race,2022,House,19,29,CT-4,26.37,16.3,36.45,0.9999,18.82,1,1
race,2022,House,19,29,CT-5,4.82,-3.73,13.36,0.8231,0.79,1,1
race,2022,House,19,29,DE-1,16.7,6.52,26.88,0.9965,12.7,1,1
race,2022,House,19,29,FL-1,-30.73,-39.14,-22.31,1e-4,-35.72,0,1
race,2022,House,19,29,FL-10,27.35,17.47,37.22,0.9999,19.87,1,1
race,2022,House,19,29,FL-11,-20.72,-31.04,-10.39,5e-4,-28.09,0,1
race,2022,House,19,29,FL-12,-36.28,-46.12,-26.43,1e-4,-40.75,0,1
race,2022,House,19,29,FL-13,-9.07,-17.36,-0.78,0.036,-8.23,0,1
race,2022,House,19,29,FL-14,18.01,7.63,28.39,0.9978,13.8,1,1
race,2022,House,19,29,FL-15,-8.96,-17.35,-0.57,0.0395,-17.09,0,1
race,2022,House,19,29,FL-16,-19.54,-29.66,-9.42,7e-4,-24.3,0,1
race,2022,House,19,29,FL-17,-24.7,-34.95,-14.45,1e-4,-28.5,0,1
race,2022,House,19,29,FL-19,-28.17,-38.06,-18.27,1e-4,-36.01,0,1
race,2022,House,19,29,FL-2,-15.68,-24.51,-6.86,0.0017,-19.6,0,1
race,2022,House,19,29,FL-20,46.59,35.7,57.48,0.9999,44.63,1,1
race,2022,House,19,29,FL-21,-19.48,-29.41,-9.56,6e-4,-27.01,0,1
race,2022,House,19,29,FL-22,16.24,5.72,26.77,0.9945,10.22,1,1
race,2022,House,19,29,FL-23,11.08,0.55,21.62,0.9583,4.83,1,1
race,2022,House,19,29,FL-24,44.66,33.4,55.91,0.9999,43.57,1,1
race,2022,House,19,29,FL-25,16.93,5.32,28.54,0.9918,10.19,1,1
race,2022,House,19,29,FL-26,-25.26,-36.76,-13.77,2e-4,-41.75,0,1
race,2022,House,19,29,FL-27,-5.52,-15.64,4.6,0.1849,-14.59,0,1
race,2022,House,19,29,FL-28,-15.49,-26.49,-4.49,0.0103,-27.37,0,1
race,2022,House,19,29,FL-3,-22.21,-32.32,-12.09,2e-4,-26.54,0,1
race,2022,House,19,29,FL-4,-15.98,-26.01,-5.95,0.0044,-20.9,0,1
race,2022,House,19,29,FL-7,-13.74,-23.99,-3.49,0.0137,-17.07,0,1
race,2022,House,19,29,FL-8,-26.63,-36.64,-16.62,1e-4,-29.82,0,1
race,2022,House,19,29,FL-9,15.02,4.81,25.22,0.9923,7.27,1,1
race,2022,House,19,29,GA-1,-21.47,-31.59,-11.34,2e-4,-18.29,0,1
race,2022,House,19,29,GA-10,-29.44,-39.65,-19.24,1e-4,-29.07,0,1
race,2022,House,19,29,GA-11,-23.56,-33.68,-13.44,1e-4,-25.2,0,1
race,2022,House,19,29,GA-12,-19.58,-30.09,-9.07,0.0011,-19.19,0,1
race,2022,House,19,29,GA-13,54.62,43.92,65.33,0.9999,63.55,1,1
race,2022,House,19,29,GA-14,-40.71,-50.74,-30.69,1e-4,-31.73,0,1
race,2022,House,19,29,GA-2,9.72,-1.61,21.05,0.921,9.95,1,1
race,2022,House,19,29,GA-3,-35.97,-46.08,-25.86,1e-4,-37.5,0,1
race,2022,House,19,29,GA-4,51.12,40.28,61.96,0.9999,56.97,1,1
race,2022,House,19,29,GA-5,59.64,48.98,70.29,0.9999,64.96,1,1
race,2022,House,19,29,GA-6,-21.73,-31.8,-11.65,2e-4,-24.44,0,1
race,2022,House,19,29,GA-7,21.72,11.32,32.12,0.9997,22.11,1,1
race,2022,House,19,29,GA-8,-33.45,-43.56,-23.33,1e-4,-37.15,0,1
race,2022,House,19,29,GA-9,-42.48,-52.41,-32.54,1e-4,-44.71,0,1
race,2022,House,19,29,HI-1,28.44,18.14,38.74,0.9999,47.41,1,1
race,2022,House,19,29,HI-2,26.35,16.03,36.68,0.9999,27.59,1,1
race,2022,House,19,29,IA-1,-6.22,-15.03,2.58,0.1225,-6.81,0,1
race,2022,House,19,29,IA-2,-7.38,-16.18,1.42,0.0838,-8.25,0,1
race,2022,House,19,29,IA-3,-4.28,-12.65,4.09,0.2002,-0.69,0,1
race,2022,House,19,29,IA-4,-31.87,-42.12,-21.62,1e-4,-37.77,0,1
race,2022,House,19,29,ID-1,-43.1,-52.85,-33.35,1e-4,-46.09,0,1
race,2022,House,19,29,ID-2,-30.64,-40.7,-20.57,1e-4,-27.18,0,1
race,2022,House,19,29,IL-1,37.69,26.41,48.98,0.9999,34.07,1,1
race,2022,House,19,29,IL-10,22.22,11.88,32.56,0.9998,26,1,1
race,2022,House,19,29,IL-11,12.15,2.11,22.19,0.9768,12.91,1,1
race,2022,House,19,29,IL-12,-47.09,-56.99,-37.2,1e-4,-50,0,1
race,2022,House,19,29,IL-13,5.46,-3.93,14.85,0.8307,13.23,1,1
race,2022,House,19,29,IL-14,7.59,-2.57,17.75,0.8905,8.32,1,1
race,2022,House,19,29,IL-15,-42.12,-52.22,-32.02,1e-4,-42.29,0,1
race,2022,House,19,29,IL-16,-30.78,-41.21,-20.35,1e-4,-32.66,0,1
race,2022,House,19,29,IL-17,2.47,-7.31,12.26,0.6611,3.97,1,1
race,2022,House,19,29,IL-2,35.11,24.05,46.17,0.9999,34.26,1,1
race,2022,House,19,29,IL-3,37.15,27.11,47.19,0.9999,37,1,1
race,2022,House,19,29,IL-4,41.21,29.77,52.65,0.9999,41.81,1,1
race,2022,House,19,29,IL-5,35.47,25.37,45.58,0.9999,41.42,1,1
race,2022,House,19,29,IL-6,6.56,-3.97,17.09,0.8473,8.72,1,1
race,2022,House,19,29,IL-8,12.43,2.78,22.07,0.983,13.78,1,1
race,2022,House,19,29,IL-9,37.94,27.8,48.08,0.9999,43.39,1,1
race,2022,House,19,29,IN-1,4.76,-4.54,14.05,0.8001,5.68,1,1
race,2022,House,19,29,IN-2,-28.4,-38.41,-18.39,1e-4,-33.2,0,1
race,2022,House,19,29,IN-2,-27.84,-38.26,-17.42,1e-4,-30.92,0,1
race,2022,House,19,29,IN-3,-36.72,-46.78,-26.66,1e-4,-36.95,0,1
race,2022,House,19,29,IN-4,-34.46,-44.3,-24.62,1e-4,-36.43,0,1
race,2022,House,19,29,IN-5,-23.6,-33.83,-13.36,1e-4,-22.14,0,1
race,2022,House,19,29,IN-6,-37.67,-48.01,-27.32,1e-4,-35.06,0,1
race,2022,House,19,29,IN-7,37.07,25.9,48.23,0.9999,37.25,1,1
race,2022,House,19,29,IN-8,-37.98,-48.26,-27.69,1e-4,-35.17,0,1
race,2022,House,19,29,IN-9,-32.65,-42.8,-22.5,1e-4,-30.83,0,1
race,2022,House,19,29,KS-1,-35.31,-45.55,-25.07,1e-4,-35.33,0,1
race,2022,House,19,29,KS-2,-23.1,-33.5,-12.69,1e-4,-15.28,0,1
race,2022,House,19,29,KS-3,0.47,-9.14,10.09,0.5323,12.46,1,1
race,2022,House,19,29,KS-4,-29.17,-39.1,-19.23,1e-4,-26.68,0,1
race,2022,House,19,29,KY-1,-46.52,-56.43,-36.61,1e-4,-49.81,0,1
race,2022,House,19,29,KY-2,-41.44,-51.54,-31.35,1e-4,-43.72,0,1
race,2022,House,19,29,KY-3,18.71,8.51,28.91,0.9987,24,1,1
race,2022,House,19,29,KY-4,-37.77,-47.88,-27.66,1e-4,-35.38,0,1
race,2022,House,19,29,KY-5,-61.78,-71.25,-52.32,1e-4,-64.35,0,1
race,2022,House,19,29,KY-6,-20.28,-30.39,-10.17,5e-4,-30.18,0,1
race,2022,House,19,29,MA-1,19.27,9.13,29.42,0.9991,23.14,1,1
race,2022,House,19,29,MA-2,28.15,17.97,38.34,0.9999,32.53,1,1
race,2022,House,19,29,MA-3,23.76,13.42,34.11,0.9999,27.11,1,1
race,2022,House,19,29,MA-5,45.38,35.43,55.34,0.9999,48.1,1,1
race,2022,House,19,29,MA-6,25.67,15.12,36.22,0.9999,28.28,1,1
race,2022,House,19,29,MA-7,66.04,56.8,75.28,0.9999,69.68,1,1
race,2022,House,19,29,MA-8,32.36,22.2,42.51,0.9999,39.64,1,1
race,2022,House,19,29,MA-9,17.07,6.85,27.3,0.997,18.4,1,1
race,2022,House,19,29,MD-1,-19.96,-30.52,-9.4,9e-4,-11.59,0,1
race,2022,House,19,29,MD-2,19.04,8.79,29.28,0.9989,18.62,1,1
race,2022,House,19,29,MD-3,22.49,12.05,32.94,0.9998,20.5,1,1
race,2022,House,19,29,MD-4,74.87,66.03,83.71,0.9999,80.65,1,1
race,2022,House,19,29,MD-5,33.27,22.81,43.73,0.9999,32,1,1
race,2022,House,19,29,MD-6,3.73,-5.81,13.27,0.74,9.58,1,1
race,2022,House,19,29,MD-7,55.1,45.49,64.72,0.9999,64.49,1,1
race,2022,House,19,29,MD-8,56.82,47.11,66.53,0.9999,63.08,1,1
race,2022,House,19,29,ME-1,20.63,12,29.26,0.9999,25.93,1,1
race,2022,House,19,29,ME-2,-4.03,-12.75,4.7,0.2239,5.09,1,1
race,2022,House,19,29,MI-1,-26.86,-37.19,-16.54,1e-4,-23.17,0,1
race,2022,House,19,29,MI-10,-6.28,-14.99,2.43,0.1178,-0.51,0,1
race,2022,House,19,29,MI-11,18.13,7.75,28.52,0.998,22.64,1,1
race,2022,House,19,29,MI-12,43.36,33.53,53.2,0.9999,45.91,1,1
race,2022,House,19,29,MI-13,42.92,31.92,53.93,0.9999,49.57,1,1
race,2022,House,19,29,MI-2,-35.31,-45.32,-25.31,1e-4,-29.99,0,1
race,2022,House,19,29,MI-3,4.62,-4.67,13.9,0.7932,13.33,1,1
race,2022,House,19,29,MI-4,-16.13,-26.63,-5.63,0.0057,-12.28,0,1
race,2022,House,19,29,MI-5,-30.93,-41.28,-20.57,1e-4,-28.18,0,1
race,2022,House,19,29,MI-6,25.22,14.66,35.78,0.9999,31.78,1,1
race,2022,House,19,29,MI-7,0.98,-7.69,9.66,0.574,5.52,1,1
race,2022,House,19,29,MI-8,-0.58,-9.27,8.1,0.456,10.7,1,1
race,2022,House,19,29,MI-9,-35.24,-45.18,-25.31,1e-4,-31.66,0,1
race,2022,House,19,29,MN-1,-16.14,-28.65,-3.63,0.0169,-11.98,0,1
race,2022,House,19,29,MN-2,1.87,-6.72,10.45,0.6397,5.41,1,1
race,2022,House,19,29,MN-3,17.64,7.89,27.4,0.9985,19.21,1,1
race,2022,House,19,29,MN-4,34.36,24.16,44.56,0.9999,35.38,1,1
race,2022,House,19,29,MN-5,55.27,45.74,64.8,0.9999,50.37,1,1
race,2022,House,19,29,MN-6,-26.62,-36.56,-16.68,1e-4,-24.23,0,1
race,2022,House,19,29,MN-7,-36.1,-46.08,-26.11,1e-4,-41.6,0,1
race,2022,House,19,29,MN-8,-19.62,-29.89,-9.35,8e-4,-14.48,0,1
race,2022,House,19,29,MO-1,52.69,41.92,63.46,0.9999,49.93,1,1
race,2022,House,19,29,MO-2,-17.4,-27.54,-7.25,0.0024,-12.09,0,1
race,2022,House,19,29,MO-3,-33.55,-43.84,-23.26,1e-4,-30.22,0,1
race,2022,House,19,29,MO-4,-41.89,-51.86,-31.93,1e-4,-46.12,0,1
race,2022,House,19,29,MO-5,23.6,13.32,33.88,0.9999,25.23,1,1
race,2022,House,19,29,MO-6,-42.97,-53.02,-32.92,1e-4,-43.8,0,1
race,2022,House,19,29,MO-7,-45.04,-54.96,-35.12,1e-4,-45.15,0,1
race,2022,House,19,29,MO-8,-54.18,-64.04,-44.32,1e-4,-55.26,0,1
